Filename:,25FC01544-CC1_B4_C1-CH1_500.00mA_NAV_50.0C_00_LIV.csv
Test Time:,2025-04-30T07:41:42.822134+00:00
Temperature Set:,50.0,°C
Temperature Measured:,50.03,°C
PID:,1.1837,0.0070,5.0000
Thermistor ABC:,0.001111930000000000023146692896,0.0002371740000000000113657898197,7.386599999999999665742402813E-8
OPM Wavelength:,1300.00,nm
OPM Range:,3.653111E-01,W
OPM:,Thorlabs,PM100USB,1933072,1.7.0=S145C,250120306,20-JAN-2025,1,18,289
SMU:,Keithley Instruments Inc., Model 2602B, 4369333, 3.4.2
TEC:,Arroyo 5240 241126048 v1.53 148

set_current[mA],current[A],voltage[V],power[W],power[mW],rd[Ohms],dy/dx(Ith)[a.u],SE[W/A],d2y/dx2(Ith)[a.u]
397.0,0.397095,1.58094,0.0971557051,97.1557051,1.091180866965588,0.12335185000000592,0.11196886679999966,-0.009383666545601198
398.0,0.398119,1.58204,0.0972379372,97.2379372,1.0801393728222815,0.049330299999994054,0.12315201120000131,-0.002517946164800769
399.0,0.399104,1.58311,0.0972543657,97.2543657,1.0810810810811622,0.1068971999999917,0.11440416799999946,0.0018378131968010876
400.0,0.400117,1.5842,0.0974517316,97.45173159999999,1.069119840875132,0.09045750000000652,0.10098504080000072,-0.0008790636191989516
401.0,0.401115,1.58526,0.0974352807,97.4352807,1.0881612090679718,0.032894300000002374,0.09703636560000331,0.006691689593599639
402.0,0.402102,1.58636,0.0975175202,97.51752019999999,1.1066599899849854,0.094566499999992,0.07779065919999886,0.007402679534399728
403.0,0.403112,1.58747,0.0976244137,97.62441369999999,1.086739780658057,0.09456275000000147,0.07015746759999564,0.0002573287632001788
404.0,0.404108,1.58854,0.0977066457,97.7066457,1.0883674488268076,0.1562535500000024,0.09453398679999907,-0.00303531975359949
405.0,0.405115,1.58965,0.0979369208,97.9369208,1.0694652673663456,0.13568625000000623,0.08595165240000358,-0.005532530161599576
406.0,0.406109,1.59068,0.0979780182,97.97801820000001,1.0672736469398327,0.06578120000000354,0.07881390400000078,-0.006909943324800949
407.0,0.407092,1.59176,0.0980684832,98.0684832,1.0812157448928879,0.020556149999990225,0.091869179599998,-0.0058955567856008384
408.0,0.408116,1.59285,0.0980191305,98.01913049999999,1.0586481113319834,0.08223204999999467,0.09321957479999952,0.0006953174240007853
409.0,0.409104,1.59389,0.0982329473,98.23294729999999,1.0627530364372244,0.12335185000000592,0.10322135160000095,0.0037385529456009418
410.0,0.410092,1.59495,0.0982658342,98.2658342,1.0523690773067722,0.09046120000000712,0.09894075280000277,-0.00028441094880054174
411.0,0.411109,1.596,0.0984138697,98.4138697,1.0586481113319834,0.08634849999999972,0.08522519120000084,0.00030136209279871506
412.0,0.412104,1.59708,0.0984385312,98.4385312,1.0707171314740358,0.06989019999999613,0.08147653839999902,0.001369211374399964
413.0,0.413117,1.59815,0.0985536501,98.5536501,1.0534198701946373,0.06990134999999498,0.06667631880000136,0.001435515688001127
414.0,0.414107,1.59919,0.0985783339,98.57833389999999,1.04733131923469,0.08223205000000178,0.07973594200000172,-0.0006517406895991425
415.0,0.415103,1.60023,0.0987181142,98.7181142,1.0547263681592585,0.11923160000000621,0.09259653520000018,-0.0063892849808002035
416.0,0.416117,1.60131,0.0988167971,98.8167971,1.0494752623688242,0.11924280000000209,0.0763448311999984,-0.004903500244800567
417.0,0.417104,1.60233,0.0989565998,98.9565998,1.034311287916508,0.10279195000000385,0.07654027079999691,-0.001748745732800038
418.0,0.418128,1.60339,0.099022381,99.02238100000001,1.02131879028255,-0.024665149999997027,0.07519509959999976,0.0036771127167997005
419.0,0.419121,1.60439,0.0989072695,98.90726950000001,1.0242179616548905,0.06990134999999498,0.08483104840000215,0.006014088753599482
420.0,0.42011,1.60542,0.0991621837,99.1621837,1.056338028169015,0.14390799999999615,0.07772474240000167,-0.004065503478400181
421.0,0.421109,1.60649,0.0991950855,99.1950855,1.0415623435151888,0.0452250499999991,0.06279349560000003,-0.00614055156320027
422.0,0.422107,1.6075,0.0992526338,99.2526338,1.00201409869081,0.08223204999999467,0.07348549880000035,-0.0011165908911993899
423.0,0.423095,1.60848,0.0993595496,99.3595496,1.0288270377733608,0.05756690000000475,0.07032850159999936,0.0007698427200010052
424.0,0.424119,1.60957,0.0993677676,99.36776760000001,1.035856573705215,0.08223205000000178,0.0935499115999977,-0.0012137242736003386
425.0,0.425103,1.61056,0.0995240137,99.5240137,0.9964947421132635,0.024665149999997027,0.08664076120000021,-0.0026102601856005485
426.0,0.426116,1.61156,0.0994170979,99.4170979,1.0324189526184728,0.01644344999999703,0.059139909200000604,0.00476665371839993
427.0,0.427108,1.61263,0.0995569006,99.55690059999999,1.0443995963672106,0.12746824999999973,0.06456770279999802,0.007702631798399849
428.0,0.428098,1.61363,0.0996720344,99.6720344,1.0531544957774035,0.13979894999999942,0.06591862440000171,0.0023628494095999405
429.0,0.429121,1.61475,0.0998364985,99.83649849999999,1.0878243512974373,0.09045749999999941,0.07137848400000008,-0.005879948982399571
430.0,0.430102,1.61581,0.0998529494,99.8529494,1.011517275913924,0.04111605000000651,0.06308937639999755,-0.009778642582399768
431.0,0.431118,1.61677,0.0999187306,99.9187306,0.9805873568939719,0.049334000000001765,0.07105114960000049,-0.00472375589280069
432.0,0.432111,1.61778,0.0999516174,99.9516174,1.0141271442987305,0.05755919999999293,0.0961818335999996,0.0011454052383998276
433.0,0.4331,1.61878,0.100033849,100.03384899999999,1.0120240480961489,0.08634830000000449,0.0985152520000001,0.004786090544000152
434.0,0.434107,1.6198,0.100124314,100.12431400000001,1.0165247871807457,0.08634849999999972,0.07535875760000067,0.003602943747199908
435.0,0.435097,1.62081,0.100206546,100.20654599999999,1.0269192422732911,0.08223599999999465,0.05723397120000084,0.0025089481536007857
436.0,0.436113,1.62186,0.100288786,100.288786,1.0104529616724707,0.06990150000000739,0.0623957927999997,0.004819627702400183
437.0,0.437106,1.62284,0.100346349,100.346349,0.986411675893279,0.07400649999999587,0.054338789599997196,0.0020704977503994805
438.0,0.4381,1.62382,0.100436799,100.436799,1.0109561752987881,0.10690100000000058,0.070131796799999,-0.008315692883200007
439.0,0.439114,1.62487,0.100560151,100.560151,1.0029791459781008,0.06990150000000028,0.08226969999999938,-0.010869553724799893
440.0,0.440114,1.62584,0.100576602,100.576602,0.9979939819458077,0.04934149999999704,0.07743069200000127,-0.0028284205088000597
441.0,0.441108,1.62686,0.100658834,100.658834,1.0049751243781697,0.0657810000000012,0.07295576800000265,-0.0019236553408004677
442.0,0.442124,1.62786,0.100708164,100.708164,0.9815645241654439,0.012334499999994364,0.07838349199999822,0.0006645328319999288
443.0,0.443115,1.62883,0.100683503,100.68350299999999,0.9825436408976688,0.07401799999999525,0.08315289599999892,0.004587185024000721
444.0,0.444129,1.62983,0.1008562,100.85619999999999,0.9975062344139488,0.10690850000000296,0.052498451999999474,0.002112987737600772
445.0,0.44512,1.63083,0.10089732,100.89732,1.0030395136778427,0.069890000000008,0.05463655200000079,0.0020972094879997643
446.0,0.446103,1.63181,0.10099598,100.99598,0.9765819631290386,0.0657810000000012,0.058616728000000874,0.0017920301439988751
447.0,0.447127,1.63279,0.101028882,101.028882,0.9830339321357665,0.08223599999999465,0.0379606879999991,-0.0010697694080003509
448.0,0.448107,1.63378,0.101160452,101.16045199999999,0.9849246231155627,0.08634099999999734,0.05305895999999945,-0.008150786767999315
449.0,0.449117,1.63475,0.101201564,101.20156399999999,0.9904474610357008,0.008225500000001773,0.052564020000002015,-0.006332187311999
450.0,0.450096,1.63575,0.101176903,101.176903,0.993411049163802,0.06990150000000739,0.06371072400000168,-8.825374399975972e-05
451.0,0.45109,1.63671,0.101341367,101.341367,0.9627791563275748,0.06579200000000185,0.07282367199999748,-0.004625818288000641
452.0,0.452111,1.63769,0.101308487,101.308487,0.9791252485088429,0.0,0.06756330399999866,-0.002695762608000311
453.0,0.453102,1.63868,0.101341367,101.341367,0.959595959595948,0.020556499999997868,0.06555633199999954,0.004214245808000159
454.0,0.454091,1.63959,0.1013496,101.3496,0.9632571996027992,0.008225500000001773,0.04394674800000183,0.009068710367999708
455.0,0.455116,1.64062,0.101357818,101.35781800000001,0.9730538922155413,0.0986754999999988,0.05703874800000369,0.007228967967999154
456.0,0.456095,1.64154,0.101546951,101.54695099999999,0.9538152610441861,0.094566499999992,0.05457266000000021,-0.003630031551999835
457.0,0.457108,1.64252,0.101546951,101.54695099999999,0.9795102448775271,0.049341500000004146,0.0342080839999997,-0.00853147819199918
458.0,0.458096,1.6435,0.101645634,101.645634,0.9543147208122491,0.07812299999999794,0.03785862399999956,-0.006974891311999452
459.0,0.459078,1.6444,0.101703197,101.70319699999999,0.9435846230653864,0.04111600000000237,0.05611719999999946,-0.000964203871999569
460.0,0.460099,1.64539,0.101727866,101.727866,0.975124378109428,0.061676000000005615,0.08502747999999838,0.001816158671999566
461.0,0.461088,1.64636,0.101826549,101.826549,0.9654827413706653,0.07812649999999621,0.06983122799999876,-0.0012675024800005259
462.0,0.462098,1.64732,0.101884119,101.884119,0.9609609609609219,0.036999500000000296,0.043123884000001285,0.0028481594239999275
463.0,0.463086,1.64828,0.101900548,101.900548,0.9746192893401885,0.0328905000000006,0.03526292399999983,0.008400020943999827
464.0,0.464068,1.64924,0.1019499,101.9499,0.9540459540459914,0.08635199999999799,0.04016296000000017,0.0038426140480000274
465.0,0.465088,1.65019,0.102073252,102.073252,0.9426433915211545,0.0986754999999988,0.05039164400000095,-0.007775221919999659
466.0,0.466073,1.65113,0.102147251,102.147251,0.950935761254363,0.04522500000000207,0.05332025600000009,-0.012362676879999857
467.0,0.467065,1.65207,0.102163702,102.163702,0.9348582794630124,-0.004108999999999696,0.05292574400000115,-0.005362618064000632
468.0,0.468084,1.65301,0.102139033,102.139033,0.9493041749503306,-0.016443500000001166,0.0652613400000003,0.0025166460639994364
469.0,0.469077,1.65398,0.102130815,102.130815,0.9571286141574847,0.05345049999999674,0.0679255800000002,0.004532717360000518
470.0,0.47009,1.65493,0.102245934,102.24593399999999,0.946215139442259,0.049334000000001765,0.044140832000001635,0.003995690336000903
471.0,0.471085,1.65588,0.102229483,102.229483,0.9389197375062912,0.049341500000004146,0.02723418800000144,0.005156939200000401
472.0,0.472071,1.65679,0.102344617,102.344617,0.9431137724550608,0.07401800000000236,0.02769731199999859,0.0022878136320000023
473.0,0.473089,1.65777,0.102377519,102.377519,0.9637357178341109,0.09045749999999941,0.03552629999999681,-0.007067495264000019
474.0,0.474084,1.65873,0.102525532,102.525532,0.9303482587064813,0.04522500000000207,0.04430530399999759,-0.010443052191999987
475.0,0.475099,1.65964,0.102467969,102.46796900000001,0.9113545816733015,-0.008225499999994668,0.04104878000000167,-0.003582927632000583
476.0,0.476092,1.66056,0.102509081,102.50908100000001,0.914572864321578,0.0328905000000006,0.05190664400000315,0.0021809047999985574
477.0,0.477089,1.66146,0.10253375,102.53375000000001,0.9203980099501973,0.06990149999999318,0.067004356000001,0.0019306391839990962
478.0,0.478102,1.66241,0.102648884,102.648884,0.9388971684054553,0.05756699999999171,0.04486789600000168,0.0007960929920005384
479.0,0.479102,1.66335,0.102648884,102.648884,0.9288238263503814,0.016439499999997054,0.014276156000001436,0.0014877832000013008
480.0,0.480083,1.66425,0.102681763,102.68176299999999,0.9004502251124442,0.020556000000006236,0.031015800000000978,0.002803620368001009
481.0,0.481101,1.66515,0.102689996,102.68999600000001,0.9231536926147216,0.061676000000005615,0.049831679999998414,0.0017123083840001891
482.0,0.482087,1.6661,0.102805115,102.805115,0.9450000000000838,0.08634099999999734,0.04693928799999611,-0.008697447872000151
483.0,0.483101,1.66704,0.102862678,102.862678,0.8991008991009093,-0.00821399999999528,0.03276203999999791,-0.011660144304000348
484.0,0.484089,1.6679,0.102788687,102.78868700000001,0.8836973082782398,-0.0328905000000006,0.03170769199999955,0.004646610047999605
485.0,0.48507,1.66878,0.102796897,102.796897,0.8904452226113504,0.09044600000000003,0.04085208799999998,0.010995186287999356
486.0,0.486088,1.66968,0.102969579,102.96957900000001,0.9027431421446924,0.0657849999999982,0.042038568000001136,0.001081139583999052
487.0,0.487075,1.67059,0.102928467,102.928467,0.9131736526946073,0.020559999999996137,0.03976988000000148,-0.004566149871999974
488.0,0.488092,1.67151,0.103010699,103.010699,0.9081836327344948,0.008225500000001773,0.0039485000000004785,-0.0035380292639993613
489.0,0.489079,1.67241,0.102944918,102.944918,0.8787878787878125,0.04934149999999704,0.016511371999999597,-0.005368980831999664
490.0,0.490072,1.67325,0.103109382,103.109382,0.8667657256068085,0.053446499999992625,0.05581783600000142,-0.009773206467199747
491.0,0.491098,1.67416,0.103051811,103.05181099999999,0.894632206759449,0.016451000000003546,0.048945743999999534,-0.012058294127999908
492.0,0.492084,1.67505,0.103142284,103.142284,0.9109311740889532,0.03701100000000679,0.03516377599999794,-0.014059922166400214
493.0,0.493074,1.67596,0.103125833,103.125833,0.9050000000000439,-0.02467650000000532,0.03309064399999949,-0.008736973433600255
494.0,0.494084,1.67686,0.103092931,103.092931,0.8695652173913526,0.028781500000000904,0.02516444399999881,-0.0019267243952000098
495.0,0.495075,1.6777,0.103183396,103.183396,0.884557721139466,0.06990150000000739,-0.007727404000000945,-0.0077432512120002425
496.0,0.496085,1.67863,0.103232734,103.23273400000001,0.884866767219692,0.06167599999999851,-0.026622457400000982,-0.008089122600232326
497.0,0.497064,1.67946,0.103306748,103.306748,0.8819057273187281,0.04111599999999527,-0.04551751080000102,-0.00843499398846441
498.0,0.498058,1.68037,0.103314966,103.314966,0.8868958644744054,0.0328905000000006,-0.06441256420000106,-0.008780865376696494
499.0,0.499071,1.68124,0.103372529,103.372529,0.855295872700238,-0.024664999999998827,-0.0833076176000011,-0.009126736764928577
500.0,0.500069,1.68209,0.103265636,103.265636,0.8517034068136456,-0.10689299999999946,-0.10220267100000115,-0.009472608153160662
