current[mA],power[mW],voltage[V],mpd_current[mA]
261,65.750,1.2325,-3.576e-11
262,65.877,1.2335,8.464e-10
263,66.084,1.2345,1.073e-09
264,66.217,1.2354,5.722e-10
265,66.435,1.2364,1.013e-09
266,66.581,1.2374,1.299e-09
267,66.769,1.2384,9.775e-10
268,66.926,1.2394,1.407e-09
269,67.126,1.2404,1.299e-09
270,67.242,1.2413,-9.298e-10
271,67.424,1.2423,1.574e-09
272,67.611,1.2433,8.821e-10
273,67.739,1.2443,3.219e-10
274,67.884,1.2452,-3.099e-10
275,68.109,1.2462,-7.033e-10
276,68.278,1.2471,-1.836e-09
277,68.412,1.2480,1.287e-09
278,68.600,1.2490,-6.676e-10
279,68.745,1.2500,9.537e-11
280,68.885,1.2509,5.364e-10
281,69.085,1.2519,1.335e-09
282,69.176,1.2528,6.914e-10
283,69.388,1.2537,-2.384e-10
284,69.515,1.2547,4.411e-09
285,69.685,1.2556,2.682e-09
286,69.855,1.2566,-1.073e-10
287,70.019,1.2575,-5.96e-11
288,70.152,1.2584,3.457e-10
289,70.279,1.2594,5.245e-10
290,70.485,1.2603,2.146e-10
291,70.655,1.2612,1.669e-10
292,70.801,1.2621,1.073e-10
293,70.922,1.2631,5.484e-10
294,71.104,1.2640,1.526e-09
295,71.189,1.2649,-2.861e-10
296,71.377,1.2658,-1.073e-10
297,71.486,1.2667,-4.816e-09
298,71.644,1.2676,-1.633e-09
299,71.813,1.2685,4.888e-10
300,71.935,1.2694,4.768e-10
301,72.068,1.2703,2.623e-09
302,72.238,1.2712,5.484e-10
303,72.389,1.2721,1.013e-09
304,72.535,1.2730,3.099e-10
305,72.638,1.2739,1.347e-09
306,72.771,1.2748,2.182e-09
307,72.990,1.2757,-1.037e-09
308,73.087,1.2766,2.944e-09
309,73.226,1.2774,1.431e-09
310,73.347,1.2784,-4.649e-10
311,73.463,1.2792,5.841e-10
312,73.638,1.2801,1.645e-09
313,73.766,1.2810,3.576e-10
314,73.948,1.2819,1.8e-09
315,74.014,1.2827,-2.384e-10
316,74.184,1.2836,2.086e-09
317,74.360,1.2844,8.225e-10
318,74.487,1.2853,3.934e-10
319,74.566,1.2861,-1.907e-10
320,74.681,1.2870,-1.788e-10
321,74.821,1.2879,7.272e-10
322,74.978,1.2888,2.193e-09
323,75.130,1.2896,1.192e-09
324,75.263,1.2905,1.788e-10
325,75.366,1.2913,1.895e-09
326,75.506,1.2922,4.053e-10
327,75.591,1.2931,-1.192e-11
328,75.821,1.2939,-5.722e-10
329,75.894,1.2948,-1.18e-09
330,76.045,1.2956,1.919e-09
331,76.118,1.2965,-1.431e-10
332,76.240,1.2973,2.241e-09
333,76.367,1.2981,-1.24e-09
334,76.555,1.2990,3.219e-10
335,76.585,1.2998,9.775e-10
336,76.743,1.3006,4.888e-10
337,76.870,1.3014,9.418e-10
338,77.003,1.3023,2.539e-09
339,77.094,1.3031,2.277e-09
340,77.228,1.3039,3.934e-10
341,77.337,1.3047,4.888e-10
342,77.470,1.3055,8.583e-10
343,77.567,1.3063,-2.468e-09
344,77.670,1.3072,1.359e-09
345,77.786,1.3080,5.841e-10
346,77.949,1.3088,3.195e-09
347,78.077,1.3096,-2.742e-10
348,78.131,1.3104,1.001e-09
349,78.313,1.3112,3.695e-10
350,78.325,1.3120,6.557e-10
351,78.495,1.3128,-7.033e-10
352,78.628,1.3136,1.657e-09
353,78.695,1.3144,7.51e-10
354,78.792,1.3152,8.225e-10
